ID,Species,"Culture collection number","Isolation source",Country,Continent,"Category 1","Category 2","Category 3"
132361,,,,,,#Engineered,#Other,#Mine
132361,,,,,,#Environmental,#Terrestrial,#Geologic
132361,,,,,,#Engineered,#Other,#Mine
140817,"Comamonas sediminis","KEMB 563-466, JCM 31169","Lagoon sediments###lagoon sediments (pH 7.5)",USA,"North America",#Environmental,#Aquatic,#Sediment
140817,,,,,,#Environmental,#Aquatic,#Marine
140817,,,,,,#Environmental,#Aquatic,#Sediment
140817,,,,,,#Environmental,#Aquatic,#Marine
2925,"Comamonas sp.","DSM 15091","polluted pond",USA,"North America",#Environmental,#Aquatic,"#Pond (small)"
2925,,,,,,#Engineered,#Contamination,
2926,"Comamonas sp.","DSM 22897","water and soil from a waste water treatment plant associated with nitrobenzene production plant",USA,"North America",#Environmental,#Terrestrial,#Soil
2926,,,,,,#Environmental,#Aquatic,
2926,,,,,,#Engineered,#Waste,"#Water treatment plant"
2926,,,,,,#Engineered,#Industrial,"#Plant (Factory)"
22974,"Comamonas terrae","DSM 27221, KCTC 22606, NBRC 106524, PCU 324, TISTR 1906","From agricultural soil (Guava)###soil contaminated with arsenic",Thailand,Asia,#Environmental,#Terrestrial,#Soil
22974,,,,,,#Engineered,#Contamination,"#Heavy metal"
22974,,,,,,#Environmental,#Terrestrial,#Soil
22974,,,,,,#Engineered,#Contamination,"#Heavy metal"
134778,"Comamonas terrigena","CIP 63.43, NCTC 2581, CCUG 2474, ATCC 14635, LMG 1249, JCM 6235, IAM 14422, NCIMB 2581","Environment, Soil###Soil","United Kingdom",Europe,#Environmental,#Terrestrial,#Soil
134778,,,,,,#Environmental,#Terrestrial,#Soil
138900,"Comamonas terrigena","CIP 63.45, ATCC 14636, LMG 1251, LMG 1252, LMG 5918, LMG 5928, NCIMB 2582, CCUG 2475, NCTC 2582, JCM 6236, IAM 14423","Environment, Soil###Soil","United Kingdom",Europe,#Environmental,#Terrestrial,#Soil
138900,,,,,,#Environmental,#Terrestrial,#Soil
138900,,,,,,#Environmental,#Terrestrial,#Soil
2914,"Comamonas testosteroni","DSM 6781","soil from a greenhouse",Germany,Europe,#Environmental,#Terrestrial,#Soil
2914,,,,,,#Engineered,#Agriculture,#Greenhouse
2915,"Comamonas testosteroni","DSM 7300",soil,Germany,Europe,#Environmental,#Terrestrial,#Soil
2919,"Comamonas testosteroni","DSM 14802","sludge from communal sewage treatment plant",Germany,Europe,#Environmental,#Terrestrial,"#Mud (Sludge)"
2919,,,,,,#Engineered,#Waste,"#Water treatment plant"
2921,"Comamonas testosteroni","DSM 50241, ATCC 15666, ICPB 2738-16, JCM 6224, JCM 13049, NCCB 33024, NCIMB 9683","Soil###soil, enrichment with bromosuccinate",,,#Environmental,#Terrestrial,#Soil
2921,,,,,,#Environmental,#Terrestrial,#Soil
2922,"Comamonas testosteroni","DSM 50242, ATCC 17407, ICPB 2739-25",soil,,,#Environmental,#Terrestrial,#Soil
2923,"Comamonas testosteroni","DSM 50244, ATCC 11996, ICPB 2741-78, NCIB 8955, CCUG 1426, NRRL B-2611, NCTC 10698, LMG 1786, JCM 5832, BCRC 11023, BCRC 14822, CCM 1931, CECT 326, CIP 59.24, HAMBI 403, IAM 12419, IFO 14951, JCM 6221, KCTC 1772, LMG 1800, NBRC 14951, NCAIM B.01655, NCAIM B.01926, NCIMB 8955, NCPPB 1969, VKM B-1241, VTT E-86249, NRRL: B2611","Environment, Soil###Soil###Soil,enrichment with testosterone###soil, enrichment with testosterone","United States of America###USA","North America",#Environmental,#Terrestrial,#Soil
2923,,,,,,#Environmental,#Terrestrial,#Soil
2923,,,,,,#Environmental,#Terrestrial,#Soil
2923,,,,,,#Environmental,#Terrestrial,#Soil
138173,"Comamonas testosteroni","CIP 105116, CCUG 14480, ATCC 17510, LMG 1789","Environment, Soil enriched with poly-beta-hydroxybutyrate###Soil,enriched with poly-beta-hydroxybutyrate","United States of America###USA","North America",#Environmental,#Terrestrial,#Soil
138173,,,,,,#Environmental,#Terrestrial,#Soil
138173,,,,,,#Environmental,#Terrestrial,#Soil
142853,"Comamonas testosteroni","CCUG 15339, ATCC 17409, LMG 1788, JCM 6222, IAM 12420","Soil enrichment with kynurenate",,,#Environmental,#Terrestrial,#Soil
142853,,,,,,#Engineered,#Laboratory,"#Lab enrichment"
152763,"Comamonas testosteroni","CCUG 47564",Sediment,India,Asia,#Environmental,#Terrestrial,#Sediment
152763,,,,,,#Environmental,#Aquatic,#Sediment
2933,"Comamonas thiooxydans","DSM 17888, JCM 14801","sulfur spring",India,Asia,#Condition,#Sulfuric,
2933,,,,,,#Environmental,#Aquatic,#Spring
2933,,,,,,#Condition,#Sulfuric,
2933,,,,,,#Environmental,#Aquatic,#Spring
2938,"Comamonas zonglianii","DSM 22523, CCTCC AB 209170, CIP 110332","Environment, Soil contaminated by phenol###phenol-contaminated soil",China,Asia,#Environmental,#Terrestrial,#Soil
2938,,,,,,#Engineered,#Contamination,
2938,,,,,,#Environmental,#Terrestrial,#Soil
2938,,,,,,#Engineered,#Contamination,
2938,,,,,,#Environmental,#Terrestrial,#Soil
2938,,,,,,#Engineered,#Contamination,
3037,"Conexibacter arvalis","DSM 23288, NBRC 106558",soil,Japan,Asia,#Environmental,#Terrestrial,#Soil
140370,"Conexibacter stalactiti","DSM 103719, KCTC 39840, JCM 32753","From a piece of stalactities inside cave###Pieces of stalactites from Yongcheon Cave in Jeju###pieces of stalactites collected from Yongcheon lava cave, Jeju, Republic of Korea###pieces of stalactites from a lava cave","Republic of Korea",Asia,#Environmental,#Terrestrial,#Volcanic
140370,,,,,,#Environmental,#Terrestrial,#Geologic
140370,,,,,,#Environmental,#Terrestrial,#Volcanic
140370,,,,,,#Environmental,#Terrestrial,#Geologic
140370,,,,,,#Environmental,#Terrestrial,#Volcanic
140370,,,,,,#Environmental,#Terrestrial,#Geologic
140370,,,,,,#Environmental,#Terrestrial,#Volcanic
140370,,,,,,#Environmental,#Terrestrial,#Geologic
3036,"Conexibacter woesei","DSM 14684, JCM 11494, CCUG 47730, CIP 108061, KCTC 19437, KCTC 9949, NBRC 100937","Environment, Soil###Soil from a wooded area###soil",Italy,Europe,#Environmental,#Terrestrial,#Soil
3036,,,,,,#Environmental,#Terrestrial,#Soil
3036,,,,,,#Environmental,#Terrestrial,#Soil
158879,"Conexivisphaera calida","DSM 105898, JCM 31663","Hot spring water from Oku-Shiobara###Hot spring",Japan,Asia,#Condition,"#Thermophilic (>45°C)",
158879,,,,,,#Environmental,#Aquatic,"#Thermal spring"
158879,,,,,,#Condition,"#Thermophilic (>45°C)",
158879,,,,,,#Environmental,#Aquatic,"#Thermal spring"
140749,"Confluentibacter citreus","KCTC 52638, MCCC 1H00183","Lake sediment sample collected from Sayram Lake###From soil collected form the Great Wall Station",China###Antarctica,"Asia###Australia and Oceania",#Environmental,#Aquatic,#Sediment
140749,,,,,,#Environmental,#Aquatic,"#Lake (large)"
140749,,,,,,#Environmental,#Aquatic,#Sediment
140749,,,,,,#Environmental,#Aquatic,"#Lake (large)"
140916,"Confluentibacter lentus","KCTC 42777, NBRC 111588, HJM 3","The place where the ocean and a freshwater lake meet at Hwajinpo on the East Sea","Republic of Korea",Asia,#Environmental,#Aquatic,#Marine
140916,,,,,,#Environmental,#Aquatic,"#Lake (large)"
140916,,,,,,#Environmental,#Aquatic,#Freshwater
17910,"Congregibacter litoralis","DSM 17192, CECT 7588, NBRC 104960","water column (8m depth) of the North Sea near Helgoland###Sea Water",Germany,Europe,#Environmental,#Aquatic,#Marine
17910,,,,,,#Environmental,#Aquatic,#Marine
131411,"Congregibacter sp.","DSM 22771","oxic layer of sediment",Germany,Europe,#Environmental,#Aquatic,#Sediment
140750,"Consotaella salsifontis","KCTC 22549, CMPUJ U369, USBA 369","Saline spring Salado de Consota###From saline spring",Colombia###Australia,"Middle and South America###Australia and Oceania",#Environmental,#Aquatic,#Spring
140750,,,,,,#Condition,#Saline,
140750,,,,,,#Environmental,#Aquatic,#Spring
140750,,,,,,#Condition,#Saline,
131123,"Contubernalis alkaliaceticus","DSM 18223, VKM B-2362","silty sediments of a soda lake",Russia,Europe,#Condition,#Alkaline,
131123,,,,,,#Environmental,#Aquatic,#Sediment
131123,,,,,,#Environmental,#Terrestrial,"#Mud (Sludge)"
131123,,,,,,#Environmental,#Aquatic,"#Lake (large)"
140951,"Conyzicola nivalis","JCM 30076, CGMCC 1.12813","Snow of the Zadang Glacier on the Tibetan Plateau###snow of the Zadang Glacier  on the Qinghai- Tibetan Plateau in PR China",China,Asia,#Environmental,#Terrestrial,#Glacier
140951,,,,,,#Environmental,#Terrestrial,#Glacier
17651,"Coraliomargarita akajimensis","DSM 45221, IAM 15411, JCM 23193, KCTC 12865, MBIC 06463","From seawater###Seawater surrounding the hard coral <I>Galaxea facicularis</I> L.###seawater surrounding the hard coral <i>x</i> Galaxea fascicularis",Japan,Asia,#Host,"#Invertebrates (Other)","#Cnidaria (Corals)"
17651,,,,,,#Environmental,#Aquatic,#Marine
17651,,,,,,#Host,"#Invertebrates (Other)","#Cnidaria (Corals)"
17651,,,,,,#Environmental,#Aquatic,#Marine
17651,,,,,,#Host,"#Invertebrates (Other)","#Cnidaria (Corals)"
17651,,,,,,#Environmental,#Aquatic,#Marine
159694,"Corallococcus aberystwythensis","DSM 108846, NBRC 114019",Soil,"United Kingdom",Europe,#Environmental,#Terrestrial,#Soil
159518,"Corallococcus carmarthensis","DSM 108842, NBRC 113891",soil,"United Kingdom",Europe,#Environmental,#Terrestrial,#Soil
8656,"Corallococcus coralloides","DSM 2259, ATCC 25202, NBRC 100086",soil,Canada,"North America",#Environmental,#Terrestrial,#Soil
8657,"Corallococcus coralloides","DSM 14687","soil with decaying plant material",USA,"North America",#Host,#Plants,"#Decomposing plant"
8657,,,,,,#Environmental,#Terrestrial,#Soil
8658,"Corallococcus coralloides","DSM 14688","rotting <I>Zostera</I> leaves from the beach",Germany,Europe,"#Host Body-Site",#Plant,"#Leaf (Phyllosphere)"
8658,,,,,,#Host,#Plants,"#Aquatic plant"
8658,,,,,,#Environmental,#Terrestrial,#Coast
8661,"Corallococcus coralloides","DSM 51125",soil,Greece,Europe,#Environmental,#Terrestrial,#Soil
8662,"Corallococcus coralloides","DSM 51126",soil,Germany,Europe,#Environmental,#Terrestrial,#Soil
8664,"Corallococcus coralloides","DSM 51128","soil from wheat field",Morocco,Africa,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
8664,,,,,,#Environmental,#Terrestrial,#Soil
8664,,,,,,#Engineered,#Agriculture,#Field
8665,"Corallococcus coralloides","DSM 51129","soil from pine wood",Morocco,Africa,#Host,#Plants,#Tree
8665,,,,,,#Environmental,#Terrestrial,#Soil
8666,"Corallococcus coralloides","DSM 51130",soil,Morocco,Africa,#Environmental,#Terrestrial,#Soil
8667,"Corallococcus coralloides","DSM 51131",soil,Morocco,Africa,#Environmental,#Terrestrial,#Soil
8670,"Corallococcus coralloides","DSM 51134",soil,Spain,Europe,#Environmental,#Terrestrial,#Soil
8671,"Corallococcus coralloides","DSM 51135",soil,Mexico,"North America",#Environmental,#Terrestrial,#Soil
8672,"Corallococcus coralloides","DSM 51136","soil beneath grass plants growing on deposits of a copper-zinc-mine",,Europe,#Host,#Plants,"#Herbaceous plants (Grass,Crops)"
8672,,,,,,#Environmental,#Terrestrial,#Soil
8672,,,,,,#Engineered,#Other,#Mine
8673,"Corallococcus coralloides","DSM 51137","soil with plant residues",France,Europe,#Host,#Plants,
8673,,,,,,#Environmental,#Terrestrial,#Soil
8674,"Corallococcus coralloides","DSM 51138",soil,,Europe,#Environmental,#Terrestrial,#Soil
8676,"Corallococcus coralloides","DSM 51062","lime soil",Greece,Europe,#Environmental,#Terrestrial,#Soil
8676,,,,,,#Environmental,#Terrestrial,#Geologic
8677,"Corallococcus coralloides","DSM 51063",soil,Greece,Europe,#Environmental,#Terrestrial,#Soil
8678,"Corallococcus coralloides","DSM 51064","soil with root residues",Greece,Europe,"#Host Body-Site",#Plant,"#Root (Rhizome)"
8678,,,,,,#Environmental,#Terrestrial,#Soil
8679,"Corallococcus coralloides","DSM 51065","samples from moor",Belgium,Europe,#Environmental,#Terrestrial,"#Wetland (Swamp)"
8680,"Corallococcus coralloides","DSM 51066","samples from moor",Belgium,Europe,#Environmental,#Terrestrial,"#Wetland (Swamp)"
8681,"Corallococcus coralloides","DSM 51191","soil with plant residues",Italy,Europe,#Host,#Plants,
8681,,,,,,#Environmental,#Terrestrial,#Soil
8682,"Corallococcus coralloides","DSM 51192","sand with plant residues",Egypt,Africa,#Host,#Plants,
8682,,,,,,#Environmental,#Terrestrial,#Sandy
8683,"Corallococcus coralloides","DSM 51193","soil with plant residues",Italy,Europe,#Host,#Plants,
8683,,,,,,#Environmental,#Terrestrial,#Soil
8684,"Corallococcus coralloides","DSM 51194","soil with plant residues",Morocco,Africa,#Host,#Plants,
8684,,,,,,#Environmental,#Terrestrial,#Soil
8685,"Corallococcus coralloides","DSM 51195","soil with plant residues",Italy,Europe,#Host,#Plants,
8685,,,,,,#Environmental,#Terrestrial,#Soil
8686,"Corallococcus coralloides","DSM 51196","soil with plant residues",Italy,Europe,#Host,#Plants,
8686,,,,,,#Environmental,#Terrestrial,#Soil
8687,"Corallococcus coralloides","DSM 51197",soil,Zaire,Africa,#Environmental,#Terrestrial,#Soil
8688,"Corallococcus coralloides","DSM 51198",soil,Zaire,Africa,#Environmental,#Terrestrial,#Soil
8689,"Corallococcus coralloides","DSM 51199",soil,Zaire,Africa,#Environmental,#Terrestrial,#Soil
8690,"Corallococcus coralloides","DSM 51200",soil,Zaire,Africa,#Environmental,#Terrestrial,#Soil
8692,"Corallococcus coralloides","DSM 51202",soil,Egypt,Africa,#Environmental,#Terrestrial,#Soil
8693,"Corallococcus coralloides","DSM 51203",soil,USA,"North America",#Environmental,#Terrestrial,#Soil
8694,"Corallococcus coralloides","DSM 51067",soil,Belgium,Europe,#Environmental,#Terrestrial,#Soil
8695,"Corallococcus coralloides","DSM 51068",soil,Belgium,Europe,#Environmental,#Terrestrial,#Soil
8696,"Corallococcus coralloides","DSM 51069","samples from moor",Belgium,Europe,#Environmental,#Terrestrial,"#Wetland (Swamp)"
8697,"Corallococcus coralloides","DSM 51070",soil,Belgium,Europe,#Environmental,#Terrestrial,#Soil
8698,"Corallococcus coralloides","DSM 51071",soil,Belgium,Europe,#Environmental,#Terrestrial,#Soil
8699,"Corallococcus coralloides","DSM 51072",soil,Belgium,Europe,#Environmental,#Terrestrial,#Soil
8700,"Corallococcus coralloides","DSM 51073",soil,Belgium,Europe,#Environmental,#Terrestrial,#Soil
8701,"Corallococcus coralloides","DSM 51074",soil,Belgium,Europe,#Environmental,#Terrestrial,#Soil
8702,"Corallococcus coralloides","DSM 51075",soil,Mexico,"North America",#Environmental,#Terrestrial,#Soil
8703,"Corallococcus coralloides","DSM 51076",soil,Mexico,"North America",#Environmental,#Terrestrial,#Soil
8704,"Corallococcus coralloides","DSM 51077",soil,Colombia,"Middle and South America",#Environmental,#Terrestrial,#Soil
8705,"Corallococcus coralloides","DSM 51078",soil,Colombia,"Middle and South America",#Environmental,#Terrestrial,#Soil
8706,"Corallococcus coralloides","DSM 51079",soil,Mexico,"North America",#Environmental,#Terrestrial,#Soil
8707,"Corallococcus coralloides","DSM 51080",soil,Mexico,"North America",#Environmental,#Terrestrial,#Soil
8708,"Corallococcus coralloides","DSM 51081",soil,Belgium,Europe,#Environmental,#Terrestrial,#Soil
8709,"Corallococcus coralloides","DSM 51082",soil,"Sri Lanka",Asia,#Environmental,#Terrestrial,#Soil
8710,"Corallococcus coralloides","DSM 51083",soil,Tanzania,Africa,#Environmental,#Terrestrial,#Soil
8711,"Corallococcus coralloides","DSM 51084",soil,"Sri Lanka",Asia,#Environmental,#Terrestrial,#Soil
8712,"Corallococcus coralloides","DSM 51085",soil,"Sri Lanka",Asia,#Environmental,#Terrestrial,#Soil
8713,"Corallococcus coralloides","DSM 51086",soil,Greece,Europe,#Environmental,#Terrestrial,#Soil
8714,"Corallococcus coralloides","DSM 51087",soil,Greece,Europe,#Environmental,#Terrestrial,#Soil
8715,"Corallococcus coralloides","DSM 51088",soil,Greece,Europe,#Environmental,#Terrestrial,#Soil
8716,"Corallococcus coralloides","DSM 51089",soil,Spain,Europe,#Environmental,#Terrestrial,#Soil
8717,"Corallococcus coralloides","DSM 51090",soil,Spain,Europe,#Environmental,#Terrestrial,#Soil
8718,"Corallococcus coralloides","DSM 51091",soil,Greece,Europe,#Environmental,#Terrestrial,#Soil
8719,"Corallococcus coralloides","DSM 51092",soil,Greece,Europe,#Environmental,#Terrestrial,#Soil
8720,"Corallococcus coralloides","DSM 51093",soil,Greece,Europe,#Environmental,#Terrestrial,#Soil
8721,"Corallococcus coralloides","DSM 51094",soil,Greece,Europe,#Environmental,#Terrestrial,#Soil
8722,"Corallococcus coralloides","DSM 51095",soil,USA,"North America",#Environmental,#Terrestrial,#Soil
8723,"Corallococcus coralloides","DSM 51096",soil,"South America","Middle and South America",#Environmental,#Terrestrial,#Soil
8724,"Corallococcus coralloides","DSM 51097",soil,Greece,Europe,#Environmental,#Terrestrial,#Soil
8725,"Corallococcus coralloides","DSM 51098",soil,Greece,Europe,#Environmental,#Terrestrial,#Soil
8726,"Corallococcus coralloides","DSM 51099",soil,Lesotho,Africa,#Environmental,#Terrestrial,#Soil
8727,"Corallococcus coralloides","DSM 51100",soil,"Sri Lanka",Asia,#Environmental,#Terrestrial,#Soil
8728,"Corallococcus coralloides","DSM 51101",soil,"South America","Middle and South America",#Environmental,#Terrestrial,#Soil
8729,"Corallococcus coralloides","DSM 51103",soil,"Sri Lanka",Asia,#Environmental,#Terrestrial,#Soil
8730,"Corallococcus coralloides","DSM 51104",soil,Greece,Europe,#Environmental,#Terrestrial,#Soil
8731,"Corallococcus coralloides","DSM 51105",soil,"South America","Middle and South America",#Environmental,#Terrestrial,#Soil
8732,"Corallococcus coralloides","DSM 51106",soil,Tanzania,Africa,#Environmental,#Terrestrial,#Soil
8736,"Corallococcus coralloides","DSM 51110",soil,"South America","Middle and South America",#Environmental,#Terrestrial,#Soil
8737,"Corallococcus coralloides","DSM 51111",soil,"South America","Middle and South America",#Environmental,#Terrestrial,#Soil
8740,"Corallococcus coralloides","DSM 51114","faeces of rabbit with soil",Spain,Europe,"#Host Body Product","#Gastrointestinal tract","#Feces (Stool)"
8740,,,,,,#Host,#Mammals,"#Leporidae (Rabbit/Hare)"
8740,,,,,,#Environmental,#Terrestrial,#Soil
8742,"Corallococcus coralloides","DSM 51116",soil,Thailand,Asia,#Environmental,#Terrestrial,#Soil
8743,"Corallococcus coralloides","DSM 51117",soil,Thailand,Asia,#Environmental,#Terrestrial,#Soil
8744,"Corallococcus coralloides","DSM 51118",Soil,"South America","Middle and South America",#Environmental,#Terrestrial,#Soil
8745,"Corallococcus coralloides","DSM 51119",Soil,"South America","Middle and South America",#Environmental,#Terrestrial,#Soil
8746,"Corallococcus coralloides","DSM 51120",soil,"South America","Middle and South America",#Environmental,#Terrestrial,#Soil
8747,"Corallococcus coralloides","DSM 51121",soil,Greece,Europe,#Environmental,#Terrestrial,#Soil
8749,"Corallococcus coralloides","DSM 51139","soil with plant residues and dung",Australia,"Australia and Oceania","#Host Body Product","#Gastrointestinal tract","#Feces (Stool)"
8749,,,,,,#Host,#Plants,
8749,,,,,,#Environmental,#Terrestrial,#Soil
8750,"Corallococcus coralloides","DSM 51140",soil,Germany,Europe,#Environmental,#Terrestrial,#Soil
8751,"Corallococcus coralloides","DSM 51141",sand,"South Africa",Africa,#Environmental,#Terrestrial,#Sandy
8752,"Corallococcus coralloides","DSM 51142",sand,"South Africa",Africa,#Environmental,#Terrestrial,#Sandy
8753,"Corallococcus coralloides","DSM 51143",soil,Germany,Europe,#Environmental,#Terrestrial,#Soil
8754,"Corallococcus coralloides","DSM 51144",soil,Germany,Europe,#Environmental,#Terrestrial,#Soil
8755,"Corallococcus coralloides","DSM 51145",soil,France,Europe,#Environmental,#Terrestrial,#Soil
8756,"Corallococcus coralloides","DSM 51146",soil,France,Europe,#Environmental,#Terrestrial,#Soil
8757,"Corallococcus coralloides","DSM 51147",soil,France,Europe,#Environmental,#Terrestrial,#Soil
8758,"Corallococcus coralloides","DSM 51148",soil,France,Europe,#Environmental,#Terrestrial,#Soil
8759,"Corallococcus coralloides","DSM 51149",soil,France,Europe,#Environmental,#Terrestrial,#Soil
8760,"Corallococcus coralloides","DSM 51150",soil,Greece,Europe,#Environmental,#Terrestrial,#Soil
8762,"Corallococcus coralloides","DSM 51152",soil,Philippines,Asia,#Environmental,#Terrestrial,#Soil
8763,"Corallococcus coralloides","DSM 51153",soil,Philippines,Asia,#Environmental,#Terrestrial,#Soil
8764,"Corallococcus coralloides","DSM 51154",soil,Kenya,Africa,#Environmental,#Terrestrial,#Soil
